"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","bundesliga_goalmins","n","bundesliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"11","D1","2022-08-13","Hertha","Ein Frankfurt",1,1,"D",1,0,"H",3.12,3.57,2.37,"1-0","1-1",11,5,11,1,3,1,0,0,4,5,11,11,2,9,22,"4-5","Y","N","N",4,0,"Hertha-Ein Frankfurt",51,2,23,40,300,80,360,920,18,46,207,459,720
"26","D1","2022-08-21","Ein Frankfurt","FC Koln",1,1,"D",0,0,"D",2.06,3.84,3.61,"0-0","1-1",10,3,6,2,0,1,0,0,5,9,15,11,2,14,26,"5-9","Y","N","N",1,0,"Ein Frankfurt-FC Koln",153,2,44,10,0,20,140,440,28,88,616,2142,280
"36","D1","2022-08-28","Werder Bremen","Ein Frankfurt",3,4,"A",2,3,"A",2.58,3.55,2.83,"2-3","3-4",10,4,12,7,1,3,0,0,5,7,17,17,7,12,34,"5-7","Y","Y","Y",4,0,"Werder Bremen-Ein Frankfurt",242,7,0,40,300,280,480,0,84,0,0,2904,3360
"43","D1","2022-09-03","Ein Frankfurt","RB Leipzig",4,0,"H",2,0,"H",3.68,3.78,2.06,"2-0","4-0",14,9,5,0,1,1,0,0,4,3,14,10,4,7,24,"4-3","Y","Y","Y",2,0,"Ein Frankfurt-RB Leipzig",189,4,0,20,100,80,140,0,28,0,0,1323,560
"48","D1","2022-09-10","Ein Frankfurt","Wolfsburg",0,1,"A",0,0,"D",2.09,3.57,3.8,"0-0","0-1",11,0,6,3,2,4,0,0,10,5,16,13,1,15,29,"10-5","N","N","N",6,0,"Ein Frankfurt-Wolfsburg",60,1,0,60,800,60,900,0,15,0,0,900,900
"59","D1","2022-09-17","Stuttgart","Ein Frankfurt",1,3,"A",0,1,"A",2.37,3.64,3.08,"0-1","1-3",15,2,13,8,2,0,0,0,7,4,9,11,4,11,20,"7-4","Y","Y","Y",2,0,"Stuttgart-Ein Frankfurt",228,4,48,20,0,80,220,960,44,192,528,2508,880
"65","D1","2022-10-01","Ein Frankfurt","Union Berlin",2,0,"H",2,0,"H",2.31,3.52,3.27,"2-0","2-0",14,4,14,5,3,4,1,0,4,7,4,11,2,11,15,"4-7","Y","N","N",7,1,"Ein Frankfurt-Union Berlin",54,2,56,95,2200,190,1045,5320,22,112,616,594,2090
"75","D1","2022-10-08","Bochum","Ein Frankfurt",3,0,"H",0,0,"D",4.01,4.01,1.91,"0-0","3-0",11,6,11,2,2,1,0,0,9,4,12,10,3,13,22,"9-4","Y","Y","N",3,0,"Bochum-Ein Frankfurt",248,3,45,30,200,90,390,1350,39,135,585,3224,1170
"83","D1","2022-10-15","Ein Frankfurt","Leverkusen",5,1,"H",1,0,"H",2.84,3.62,2.54,"1-0","5-1",20,11,5,2,0,4,0,1,7,1,10,9,6,8,19,"7-1","Y","Y","Y",4,1,"Ein Frankfurt-Leverkusen",382,6,0,65,0,390,520,0,48,0,0,3056,3120
"97","D1","2022-10-22","Mgladbach","Ein Frankfurt",1,3,"A",0,3,"A",2.42,3.77,2.9,"0-3","1-3",8,3,16,5,3,2,0,0,3,2,9,20,4,5,29,"3-2","Y","Y","Y",5,0,"Mgladbach-Ein Frankfurt",152,4,0,50,600,200,250,0,20,0,0,760,1000
"105","D1","2022-10-29","Ein Frankfurt","Dortmund",1,2,"A",1,1,"D",2.88,3.7,2.47,"1-1","1-2",20,8,8,2,5,5,0,0,4,3,15,11,3,7,26,"4-3","Y","Y","N",10,0,"Ein Frankfurt-Dortmund",98,3,0,100,2500,300,700,0,21,0,0,686,2100
"110","D1","2022-11-05","Augsburg","Ein Frankfurt",1,2,"A",1,1,"D",4.52,4.16,1.78,"1-1","1-2",9,5,12,7,0,1,0,0,3,6,17,15,3,9,32,"3-6","Y","Y","N",1,0,"Augsburg-Ein Frankfurt",78,3,64,10,0,30,90,640,27,192,576,702,270
"1231","D1","2022-11-09","Ein Frankfurt","Hoffenheim",4,2,"H",3,1,"H",1.96,3.84,3.95,"3-1","4-2",15,8,12,3,0,3,0,0,4,5,9,22,6,9,31,"4-5","Y","Y","Y",3,0,"Ein Frankfurt-Hoffenheim",182,6,91,30,0,180,270,2730,54,546,819,1638,1620
"134","D1","2022-11-13","Mainz","Ein Frankfurt",1,1,"D",1,0,"H",2.84,3.76,2.47,"1-0","1-1",19,6,10,3,2,2,0,0,5,2,12,8,2,7,20,"5-2","Y","N","N",4,0,"Mainz-Ein Frankfurt",107,2,38,40,400,80,280,1520,14,76,266,749,560
"138","D1","2023-01-21","Ein Frankfurt","Schalke 04",3,0,"H",1,0,"H",1.4,5.34,8.09,"1-0","3-0",11,3,18,4,2,3,0,0,5,4,14,10,3,9,24,"5-4","Y","Y","N",5,0,"Ein Frankfurt-Schalke 04",195,3,72,50,600,150,450,3600,27,216,648,1755,1350
"151","D1","2023-01-25","Freiburg","Ein Frankfurt",1,1,"D",0,1,"A",2.58,3.57,2.82,"0-1","1-1",12,5,4,2,3,3,0,0,4,3,15,15,2,7,30,"4-3","Y","N","N",6,0,"Freiburg-Ein Frankfurt",89,2,37,60,900,120,420,2220,14,74,259,623,840
"160","D1","2023-01-28","Bayern Munich","Ein Frankfurt",1,1,"D",1,0,"H",1.35,6.36,7.74,"1-0","1-1",14,6,7,1,3,1,0,0,7,6,6,4,2,13,10,"7-6","Y","N","N",4,0,"Bayern Munich-Ein Frankfurt",103,2,19,40,300,80,520,760,26,38,247,1339,1040
"166","D1","2023-02-04","Ein Frankfurt","Hertha",3,0,"H",2,0,"H",1.51,4.63,6.77,"2-0","3-0",10,4,13,3,1,2,0,0,7,1,12,10,3,8,22,"7-1","Y","Y","N",3,0,"Ein Frankfurt-Hertha",139,3,42,30,200,90,240,1260,24,126,336,1112,720
"180","D1","2023-02-12","FC Koln","Ein Frankfurt",3,0,"H",0,0,"D",2.71,3.66,2.63,"0-0","3-0",9,4,7,1,3,2,0,0,3,9,15,11,3,12,26,"3-9","Y","Y","N",5,0,"FC Koln-Ein Frankfurt",206,3,60,50,600,150,600,3000,36,180,720,2472,1800
"186","D1","2023-02-18","Ein Frankfurt","Werder Bremen",2,0,"H",1,0,"H",1.63,4.46,5.31,"1-0","2-0",11,6,3,0,1,1,0,0,5,2,15,9,2,7,24,"5-2","Y","N","N",2,0,"Ein Frankfurt-Werder Bremen",59,2,41,20,100,40,140,820,14,82,287,413,280
"194","D1","2023-02-25","RB Leipzig","Ein Frankfurt",2,1,"H",2,0,"H",1.73,4.25,4.74,"2-0","2-1",10,5,8,4,2,3,0,0,2,6,11,11,3,8,22,"2-6","Y","Y","N",5,0,"RB Leipzig-Ein Frankfurt",107,3,0,50,600,150,400,0,24,0,0,856,1200
"207","D1","2023-03-05","Wolfsburg","Ein Frankfurt",2,2,"D",2,2,"D",2.49,3.57,2.9,"2-2","2-2",13,8,10,2,3,3,0,0,4,5,11,16,4,9,27,"4-5","Y","Y","Y",6,0,"Wolfsburg-Ein Frankfurt",101,4,0,60,900,240,540,0,36,0,0,909,2160
"210","D1","2023-03-11","Ein Frankfurt","Stuttgart",1,1,"D",0,0,"D",1.86,3.88,4.26,"0-0","1-1",10,1,9,5,4,1,0,0,3,2,16,11,2,5,27,"3-2","Y","N","N",5,0,"Ein Frankfurt-Stuttgart",130,2,31,50,400,100,250,1550,10,62,155,650,500
"223","D1","2023-03-19","Union Berlin","Ein Frankfurt",2,0,"H",0,0,"D",2.44,3.22,3.25,"0-0","2-0",14,3,19,4,3,2,0,0,3,7,19,15,2,10,34,"3-7","Y","N","N",5,0,"Union Berlin-Ein Frankfurt",128,2,25,50,600,100,500,1250,20,50,250,1280,1000
"226","D1","2023-03-31","Ein Frankfurt","Bochum",1,1,"D",1,1,"D",1.52,4.55,6.59,"1-1","1-1",18,7,8,2,3,2,0,0,15,2,14,13,2,17,27,"15-2","Y","N","N",5,0,"Ein Frankfurt-Bochum",35,2,20,50,600,100,850,1000,34,40,340,595,1700
"53","D1","2023-03-31","Ein Frankfurt","Bochum",1,1,"D",1,1,"D",1.52,4.55,6.59,"1-1","1-1",18,7,8,2,3,2,0,0,15,2,14,13,2,17,27,"15-2","Y","N","N",5,0,"Ein Frankfurt-Bochum",148.019230769231,3.17307692307692,33.6153846153846,46.5384615384615,527.884615384615,144.615384615385,448.75,1468.46153846154,30.7307692307692,129.25,344.711538461538,1447.73076923077,1365
