"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"224","E0","2023-02-18","Brighton","Fulham",0,1,"A",0,0,"D",1.66,4.16,5.46,"0-0","0-1",21,7,5,2,0,5,0,0,10,2,12,14,1,12,26,"10-2","N","N","N",5,0,"Brighton-Fulham",88,1,11,50,0,50,600,550,12,11,132,1056,600
"232","E0","2023-02-24","Fulham","Wolves",1,1,"D",0,1,"A",2.59,3.26,3.04,"0-1","1-1",10,5,8,2,2,0,0,0,4,3,12,17,2,7,29,"4-3","Y","N","N",2,0,"Fulham-Wolves",87,2,32,20,0,40,140,640,14,64,224,609,280
"251","E0","2023-03-06","Brentford","Fulham",3,2,"H",1,1,"D",2,3.76,3.82,"1-1","3-2",14,6,9,5,0,3,0,0,2,3,12,17,5,5,29,"2-3","Y","Y","Y",3,0,"Brentford-Fulham",273,5,71,30,0,150,150,2130,25,355,355,1365,750
"1","E0","2022-08-05","Crystal Palace","Arsenal",0,2,"A",0,1,"A",4.5,3.65,1.89,"0-1","0-2",10,2,10,2,1,2,0,0,3,5,16,11,2,8,27,"3-5","Y","N","N",3,0,"Crystal Palace-Arsenal",105,2,17,30,200,60,240,510,16,34,136,840,480
"12","E0","2022-08-13","Arsenal","Leicester",4,2,"H",2,0,"H",1.58,4.34,6.22,"2-0","4-2",19,7,6,2,1,1,0,0,6,2,15,9,6,8,24,"6-2","Y","Y","Y",2,0,"Arsenal-Leicester",315,6,85,20,100,120,160,1700,48,510,680,2520,960
"26","E0","2022-08-20","Bournemouth","Arsenal",0,3,"A",0,2,"A",7.55,4.8,1.46,"0-2","0-3",6,1,14,6,2,1,0,0,3,4,12,10,3,7,22,"3-4","Y","Y","N",3,0,"Bournemouth-Arsenal",70,3,28,30,200,90,210,840,21,84,196,490,630
"371","E0","2022-08-27","Arsenal","Fulham",2,1,"H",0,0,"D",1.33,5.83,9.75,"0-0","2-1",22,8,11,3,2,3,0,0,9,2,6,12,3,11,18,"9-2","Y","Y","N",5,0,"Arsenal-Fulham",206,3,23,50,600,150,550,1150,33,69,253,2266,1650
"45","E0","2022-08-31","Arsenal","Aston Villa",2,1,"H",1,0,"H",1.5,4.67,6.97,"1-0","2-1",22,9,4,3,2,3,0,0,10,3,10,14,3,13,24,"10-3","Y","Y","N",5,0,"Arsenal-Aston Villa",181,3,0,50,600,150,650,0,39,0,0,2353,1950
"60","E0","2022-09-04","Man United","Arsenal",3,1,"H",1,0,"H",2.7,3.58,2.68,"1-0","3-1",10,6,16,3,3,3,0,0,2,5,13,9,4,7,22,"2-5","Y","Y","Y",6,0,"Man United-Arsenal",236,4,48,60,900,240,420,2880,28,192,336,1652,1680
"66","E0","2022-09-18","Brentford","Arsenal",0,3,"A",0,2,"A",4.46,3.98,1.83,"0-2","0-3",5,2,13,7,0,2,0,0,3,3,10,10,3,6,20,"3-3","Y","Y","N",2,0,"Brentford-Arsenal",94,3,42,20,0,60,120,840,18,126,252,564,360
"68","E0","2022-10-01","Arsenal","Tottenham",3,1,"H",1,1,"D",2.13,3.65,3.57,"1-1","3-1",22,9,7,3,2,1,0,1,5,2,10,10,4,7,20,"5-2","Y","Y","Y",3,1,"Arsenal-Tottenham",167,4,0,55,700,220,385,0,28,0,0,1169,1540
"85","E0","2022-10-09","Arsenal","Liverpool",3,2,"H",2,1,"H",2.67,3.69,2.66,"2-1","3-2",11,7,8,3,1,2,0,0,4,3,11,11,5,7,22,"4-3","Y","Y","Y",3,0,"Arsenal-Liverpool",209,5,61,30,200,150,210,1830,35,305,427,1463,1050
"94","E0","2022-10-16","Leeds","Arsenal",0,1,"A",0,1,"A",6.23,4.49,1.56,"0-1","0-1",16,4,9,4,0,2,0,0,6,3,10,11,1,9,21,"6-3","N","N","N",2,0,"Leeds-Arsenal",35,1,7,20,0,20,180,140,9,7,63,315,180
"113","E0","2022-10-23","Southampton","Arsenal",1,1,"D",0,1,"A",6.2,4.31,1.58,"0-1","1-1",10,3,12,3,2,1,0,0,9,4,11,8,2,13,19,"9-4","Y","N","N",3,0,"Southampton-Arsenal",76,2,51,30,200,60,390,1530,26,102,663,988,780
"125","E0","2022-10-30","Arsenal","Nottm Forest",5,0,"H",1,0,"H",1.2,7.4,16.85,"1-0","5-0",24,10,5,2,0,1,0,0,9,4,9,8,5,13,17,"9-4","Y","Y","Y",1,0,"Arsenal-Nottm Forest",241,5,72,10,0,50,130,720,65,360,936,3133,650
"132","E0","2022-11-06","Chelsea","Arsenal",0,1,"A",0,0,"D",2.72,3.5,2.71,"0-0","0-1",5,1,14,2,5,2,0,0,4,6,20,13,1,10,33,"4-6","N","N","N",7,0,"Chelsea-Arsenal",63,1,6,70,1000,70,700,420,10,6,60,630,700
"144","E0","2022-11-12","Wolves","Arsenal",0,2,"A",0,0,"D",6.5,4.3,1.56,"0-0","0-2",11,2,14,4,3,2,0,0,6,4,5,6,2,10,11,"6-4","Y","N","N",5,0,"Wolves-Arsenal",129,2,16,50,600,100,500,800,20,32,160,1290,1000
"153","E0","2022-12-26","Arsenal","West Ham",3,1,"H",0,1,"A",1.52,4.48,6.85,"0-1","3-1",16,5,8,4,0,2,0,0,7,5,13,17,4,12,30,"7-5","Y","Y","Y",2,0,"Arsenal-West Ham",207,4,54,20,0,80,240,1080,48,216,648,2484,960
"164","E0","2022-12-31","Brighton","Arsenal",2,4,"A",0,2,"A",3.6,3.62,2.13,"0-2","2-4",9,5,14,7,3,3,0,0,7,4,7,11,6,11,18,"7-4","Y","Y","Y",6,0,"Brighton-Arsenal",301,6,90,60,900,360,660,5400,66,540,990,3311,3960
"168","E0","2023-01-03","Arsenal","Newcastle",0,0,"D",0,0,"D",1.83,3.95,4.45,"0-0","0-0",17,4,8,1,4,4,0,0,5,5,10,16,0,10,26,"5-5","N","N","N",8,0,"Arsenal-Newcastle",0,0,0,80,1600,0,800,0,0,0,0,0,0
"187","E0","2023-01-15","Tottenham","Arsenal",0,2,"A",0,2,"A",3.34,3.71,2.21,"0-2","0-2",17,7,14,5,4,2,0,0,4,3,16,15,2,7,31,"4-3","Y","N","N",6,0,"Tottenham-Arsenal",50,2,0,60,800,120,420,0,14,0,0,350,840
"198","E0","2023-01-22","Arsenal","Man United",3,2,"H",1,1,"D",1.88,3.92,4.19,"1-1","3-2",25,5,6,4,1,2,0,0,12,4,8,9,5,16,17,"12-4","Y","Y","Y",3,0,"Arsenal-Man United",243,5,51,30,200,150,480,1530,80,255,816,3888,2400
"201","E0","2023-02-04","Everton","Arsenal",1,0,"H",0,0,"D",8.93,4.84,1.41,"0-0","1-0",12,4,15,3,4,1,0,0,7,5,13,8,1,12,21,"7-5","N","N","N",5,0,"Everton-Arsenal",60,1,2,50,400,50,600,100,12,2,24,720,600
"212","E0","2023-02-11","Arsenal","Brentford",1,1,"D",0,0,"D",1.47,4.77,7.32,"0-0","1-1",23,7,9,2,0,2,0,0,7,4,9,9,2,11,18,"7-4","Y","N","N",2,0,"Arsenal-Brentford",140,2,36,20,0,40,220,720,22,72,396,1540,440
"221","E0","2023-02-15","Arsenal","Man City",1,3,"A",1,1,"D",2.95,3.6,2.46,"1-1","1-3",10,1,9,6,2,3,0,0,1,3,11,15,4,4,26,"1-3","Y","Y","Y",5,0,"Arsenal-Man City",220,4,43,50,600,200,200,2150,16,172,172,880,800
"222","E0","2023-02-18","Aston Villa","Arsenal",2,4,"A",2,1,"H",4.54,3.8,1.85,"2-1","2-4",7,5,20,5,2,1,0,0,2,9,13,4,6,11,17,"2-9","Y","Y","Y",3,0,"Aston Villa-Arsenal",293,6,0,30,200,180,330,0,66,0,0,3223,1980
"235","E0","2023-02-25","Leicester","Arsenal",0,1,"A",0,0,"D",4.93,4.15,1.72,"0-0","0-1",1,0,10,2,0,1,0,0,0,8,14,9,1,8,23,"0-8","N","N","N",1,0,"Leicester-Arsenal",46,1,11,10,0,10,80,110,8,11,88,368,80
"240","E0","2023-03-01","Arsenal","Everton",4,0,"H",2,0,"H",1.38,5.01,9.1,"2-0","4-0",15,5,8,5,0,2,0,0,5,1,5,12,4,6,17,"5-1","Y","Y","Y",2,0,"Arsenal-Everton",236,4,37,20,0,80,120,740,24,148,222,1416,480
"243","E0","2023-03-04","Arsenal","Bournemouth",3,2,"H",0,1,"A",1.22,6.83,13.69,"0-1","3-2",31,9,4,4,0,2,0,0,17,1,6,8,5,18,14,"17-1","Y","Y","Y",2,0,"Arsenal-Bournemouth",280,5,87,20,0,100,360,1740,90,435,1566,5040,1800
"53","E0","2023-03-04","Arsenal","Bournemouth",3,2,"H",0,1,"A",1.22,6.83,13.69,"0-1","3-2",31,9,4,4,0,2,0,0,17,1,6,8,5,18,14,"17-1","Y","Y","Y",2,0,"Arsenal-Bournemouth",154.115384615385,3,34.1153846153846,40.2884615384615,407.692307692308,113.269230769231,402.211538461538,1206.05769230769,29.4615384615385,136.134615384615,335.346153846154,1537.40384615385,1114.23076923077
