"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","laliga_goalmins","n","laliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"215","SP1","2023-02-18","Osasuna","Real Madrid",0,2,"A",0,0,"D",4.73,3.7,1.85,"0-0","0-2",11,4,11,6,3,2,0,0,5,5,17,7,2,10,24,"5-5","Y","N","N",5,0,"Osasuna-Real Madrid",168,2,0,50,600,100,500,0,20,0,0,1680,1000
"229","SP1","2023-02-26","Sevilla","Osasuna",2,3,"A",0,1,"A",1.88,3.53,4.74,"0-1","2-3",22,8,11,4,4,2,1,0,10,2,10,15,5,12,25,"10-2","Y","Y","Y",6,1,"Sevilla-Osasuna",311,5,0,85,1300,425,1020,0,60,0,0,3732,5100
"240","SP1","2023-03-06","Osasuna","Celta",0,0,"D",0,0,"D",2.85,3.07,2.86,"0-0","0-0",10,5,6,0,0,2,0,0,6,4,12,12,0,10,24,"6-4","N","N","N",2,0,"Osasuna-Celta",0,0,0,20,0,0,200,0,0,0,0,0,0
"245","SP1","2023-03-11","Valencia","Osasuna",1,0,"H",0,0,"D",2.12,3.24,4.04,"0-0","1-0",8,4,7,0,2,5,0,0,12,3,8,19,1,15,27,"12-3","N","N","N",7,0,"Valencia-Osasuna",74,1,0,70,1000,70,1050,0,15,0,0,1110,1050
"257","SP1","2023-03-19","Osasuna","Villarreal",0,3,"A",0,1,"A",3.2,3.25,2.46,"0-1","0-3",10,2,12,6,3,2,0,0,7,1,15,7,3,8,22,"7-1","Y","Y","N",5,0,"Osasuna-Villarreal",189,3,0,50,600,150,400,0,24,0,0,1512,1200
"261","SP1","2023-03-31","Mallorca","Osasuna",0,0,"D",0,0,"D",2.26,2.87,4.21,"0-0","0-0",10,1,11,2,7,3,1,0,2,3,19,17,0,5,36,"2-3","N","N","N",10,1,"Mallorca-Osasuna",0,0,0,125,2850,0,625,0,0,0,0,0,0
"6","SP1","2022-08-14","Valencia","Girona",1,0,"H",1,0,"H",1.94,3.42,4.65,"1-0","1-0",17,2,5,1,2,3,1,0,4,4,18,14,1,8,32,"4-4","N","N","N",5,1,"Valencia-Girona",45,1,0,75,1350,75,600,0,8,0,0,360,600
"16","SP1","2022-08-21","Ath Bilbao","Valencia",1,0,"H",1,0,"H",1.81,3.59,5.2,"1-0","1-0",12,2,10,0,5,2,0,0,6,3,11,15,1,9,26,"6-3","N","N","N",7,0,"Ath Bilbao-Valencia",43,1,0,70,1000,70,630,0,9,0,0,387,630
"30","SP1","2022-08-29","Valencia","Ath Madrid",0,1,"A",0,0,"D",4.13,3.37,2.06,"0-0","0-1",12,2,13,7,4,3,0,0,6,2,15,17,1,8,32,"6-2","N","N","N",7,0,"Valencia-Ath Madrid",66,1,0,70,1200,70,560,0,8,0,0,528,560
"39","SP1","2022-09-04","Valencia","Getafe",5,1,"H",3,0,"H",2.01,3.12,4.85,"3-0","5-1",24,9,7,4,3,6,1,1,9,1,11,21,6,10,32,"9-1","Y","Y","Y",9,2,"Valencia-Getafe",248,6,0,140,4675,840,1400,0,60,0,0,2480,8400
"42","SP1","2022-09-10","Vallecano","Valencia",2,1,"H",1,0,"H",2.69,3.16,3,"1-0","2-1",14,6,17,4,5,2,0,0,7,7,22,11,3,14,33,"7-7","Y","Y","N",7,0,"Vallecano-Valencia",147,3,0,70,1000,210,980,0,42,0,0,2058,2940
"54","SP1","2022-09-17","Valencia","Celta",3,0,"H",1,0,"H",2.42,3.22,3.36,"1-0","3-0",14,7,6,2,3,2,0,1,5,4,18,23,3,9,41,"5-4","Y","Y","N",5,1,"Valencia-Celta",209,3,0,75,1350,225,675,0,27,0,0,1881,2025
"66","SP1","2022-10-02","Espanol","Valencia",2,2,"D",0,0,"D",2.8,3.29,2.77,"0-0","2-2",10,5,12,5,2,1,1,1,6,4,16,15,4,10,31,"6-4","Y","Y","Y",3,2,"Espanol-Valencia",282,4,0,80,1575,320,800,0,40,0,0,2820,3200
"711","SP1","2022-10-07","Osasuna","Valencia",1,2,"A",0,1,"A",2.46,3.27,3.22,"0-1","1-2",11,2,15,7,3,6,2,1,7,5,11,19,3,12,30,"7-5","Y","Y","N",9,3,"Osasuna-Valencia",172,3,0,165,6800,495,1980,0,36,0,0,2064,5940
"83","SP1","2022-10-15","Valencia","Elche",2,2,"D",2,1,"H",1.42,4.98,8.4,"2-1","2-2",20,8,8,6,3,6,0,0,6,1,14,19,4,7,33,"6-1","Y","Y","Y",9,0,"Valencia-Elche",180,4,0,90,1800,360,630,0,28,0,0,1260,2520
"91","SP1","2022-10-18","Sevilla","Valencia",1,1,"D",0,1,"A",2.34,3.43,3.3,"0-1","1-1",18,5,13,5,4,7,1,0,11,6,11,26,2,17,37,"11-6","Y","N","N",11,1,"Sevilla-Valencia",92,2,0,135,4550,270,2295,0,34,0,0,1564,4590
"103","SP1","2022-10-22","Valencia","Mallorca",1,2,"A",0,0,"D",1.77,3.68,5.36,"0-0","1-2",13,3,10,5,3,5,0,0,5,3,14,19,3,8,33,"5-3","Y","Y","N",8,0,"Valencia-Mallorca",201,3,0,80,1500,240,640,0,24,0,0,1608,1920
"115","SP1","2022-10-29","Valencia","Barcelona",0,1,"A",0,0,"D",5.55,4.48,1.61,"0-0","0-1",3,2,13,2,4,5,0,0,3,10,13,7,1,13,20,"3-10","N","N","N",9,0,"Valencia-Barcelona",90,1,0,90,2000,90,1170,0,13,0,0,1170,1170
"127","SP1","2022-11-06","Sociedad","Valencia",1,1,"D",1,1,"D",1.98,3.45,4.4,"1-1","1-1",9,4,14,3,2,0,1,0,1,11,11,12,2,12,23,"1-11","Y","N","N",2,1,"Sociedad-Valencia",35,2,0,45,0,90,540,0,24,0,0,420,1080
"139","SP1","2022-11-10","Valencia","Betis",3,0,"H",0,0,"D",2.2,3.4,3.65,"0-0","3-0",15,7,5,1,1,3,0,1,5,5,12,9,3,10,21,"5-5","Y","Y","N",4,1,"Valencia-Betis",234,3,0,65,550,195,650,0,30,0,0,2340,1950
"150","SP1","2022-12-31","Villarreal","Valencia",2,1,"H",1,1,"D",2.02,3.4,4.29,"1-1","2-1",14,8,13,4,1,3,0,0,5,2,12,16,3,7,28,"5-2","Y","Y","N",4,0,"Villarreal-Valencia",154,3,0,40,300,120,280,0,21,0,0,1078,840
"152","SP1","2023-01-06","Valencia","Cadiz",0,1,"A",0,1,"A",1.61,4.15,6.2,"0-1","0-1",11,2,6,2,5,6,0,0,13,2,14,21,1,15,35,"13-2","N","N","N",11,0,"Valencia-Cadiz",9,1,4,110,3000,110,1650,440,15,4,60,135,1650
"178","SP1","2023-01-23","Valencia","Almeria",2,2,"D",0,0,"D",1.65,4.25,5.51,"0-0","2-2",16,6,14,3,2,1,0,0,6,2,8,8,4,8,16,"6-2","Y","Y","Y",3,0,"Valencia-Almeria",241,4,52,30,200,120,240,1560,32,208,416,1928,960
"184","SP1","2023-01-29","Valladolid","Valencia",1,0,"H",0,0,"D",3.24,3.28,2.45,"0-0","1-0",13,6,15,2,3,1,0,0,4,7,14,15,1,11,29,"4-7","N","N","N",4,0,"Valladolid-Valencia",0,0,0,40,300,40,440,0,11,0,0,0,440
"190","SP1","2023-02-02","Real Madrid","Valencia",2,0,"H",0,0,"D",1.43,5.17,7.39,"0-0","2-0",19,7,4,0,3,1,0,1,6,6,12,17,2,12,29,"6-6","Y","N","N",4,1,"Real Madrid-Valencia",106,2,31,65,1050,130,780,2015,24,62,372,1272,1560
"197","SP1","2023-02-05","Girona","Valencia",1,0,"H",0,0,"D",2.28,3.39,3.47,"0-0","1-0",20,8,8,4,1,4,0,0,8,4,11,10,1,12,21,"8-4","N","N","N",5,0,"Girona-Valencia",64,1,24,50,400,50,600,1200,12,24,288,768,600
"204","SP1","2023-02-11","Valencia","Ath Bilbao",1,2,"A",1,1,"D",3.13,3.28,2.51,"1-1","1-2",18,8,11,3,2,2,0,0,7,1,11,17,3,8,28,"7-1","Y","Y","N",4,0,"Valencia-Ath Bilbao",119,3,30,40,400,120,320,1200,24,90,240,952,960
"220","SP1","2023-02-20","Getafe","Valencia",1,0,"H",0,0,"D",2.91,2.94,2.96,"0-0","1-0",15,6,8,3,6,1,0,0,4,5,11,8,1,9,19,"4-5","N","N","N",7,0,"Getafe-Valencia",82,1,19,70,600,70,630,1330,9,19,171,738,630
"225","SP1","2023-02-25","Valencia","Sociedad",1,0,"H",1,0,"H",3.25,3.26,2.45,"1-0","1-0",8,3,11,3,6,3,0,0,7,8,13,12,1,15,25,"7-8","N","N","N",9,0,"Valencia-Sociedad",40,1,5,90,1800,90,1350,450,15,5,75,600,1350
"237","SP1","2023-03-05","Barcelona","Valencia",1,0,"H",1,0,"H",1.53,4.42,6.57,"1-0","1-0",13,4,13,1,0,0,1,0,5,2,11,13,1,7,24,"5-2","N","N","N",0,1,"Barcelona-Valencia",16,1,22,25,0,25,175,550,7,22,154,112,175
"2451","SP1","2023-03-11","Valencia","Osasuna",1,0,"H",0,0,"D",2.12,3.24,4.04,"0-0","1-0",8,4,7,0,2,5,0,0,12,3,8,19,1,15,27,"12-3","N","N","N",7,0,"Valencia-Osasuna",74,1,0,70,1000,70,1050,0,15,0,0,1110,1050
"255","SP1","2023-03-18","Ath Madrid","Valencia",3,0,"H",1,0,"H",1.56,4.05,7.06,"1-0","3-0",14,6,9,1,2,0,0,0,4,2,12,9,3,6,21,"4-2","Y","Y","N",2,0,"Ath Madrid-Valencia",139,3,40,20,0,60,120,800,18,120,240,834,360
"270","SP1","2023-04-03","Valencia","Vallecano",1,1,"D",0,1,"A",2.16,3.23,3.91,"0-1","1-1",18,4,7,2,2,3,0,0,13,3,15,16,2,16,31,"13-3","Y","N","N",5,0,"Valencia-Vallecano",0,0,0,50,600,100,800,0,32,0,0,0,1600
"55","SP1","2023-04-03","Valencia","Vallecano",1,1,"D",0,1,"A",2.16,3.23,3.91,"0-1","1-1",18,4,7,2,2,3,0,0,13,3,15,16,2,16,31,"13-3","Y","N","N",5,0,"Valencia-Vallecano",102.111111111111,1.94444444444444,4.2037037037037,68.3333333333333,1364.81481481481,153.518518518519,685.925925925926,176.759259259259,19.2037037037037,10.2592592592593,37.3333333333333,956.981481481482,1515
